run_key,campaign,method,family,scenario,ratio,variant,execution_profile,status,destination,copy_source,provenance
phase2b_ratio_search_medium|smote|boolean|D|R10|BASE,phase2b_ratio_search_medium,smote,boolean,D,10,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/D/R10/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R10\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/D/R10
phase2b_ratio_search_medium|smote|boolean|D|R200|BASE,phase2b_ratio_search_medium,smote,boolean,D,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/D/R200
phase2b_ratio_search_medium|smote|boolean|D|R20|BASE,phase2b_ratio_search_medium,smote,boolean,D,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/D/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/D/R20
phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,phase2b_ratio_search_medium,smote,boolean,D,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/D/R500
phase2b_ratio_search_medium|smote|boolean|D|R50|BASE,phase2b_ratio_search_medium,smote,boolean,D,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/D/R50
phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,phase2b_ratio_search_medium,smote,boolean,D,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/D/Rfull
phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,phase2b_ratio_search_medium,smote,boolean,E,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/E/R100
phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,phase2b_ratio_search_medium,smote,boolean,E,10,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/E/R10
phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,phase2b_ratio_search_medium,smote,boolean,E,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/E/R200
phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,phase2b_ratio_search_medium,smote,boolean,E,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/E/R20
phase2b_ratio_search_medium|smote|boolean|E|R500|BASE,phase2b_ratio_search_medium,smote,boolean,E,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/E/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/E/R500
phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,phase2b_ratio_search_medium,smote,boolean,E,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/E/R50
phase2b_ratio_search_medium|smote|boolean|E|Rfull|BASE,phase2b_ratio_search_medium,smote,boolean,E,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/E/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/E/Rfull
phase2b_ratio_search_medium|smote|error|B|R100|BASE,phase2b_ratio_search_medium,smote,error,B,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/B/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\B\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/B/R100
phase2b_ratio_search_medium|smote|error|B|R200|BASE,phase2b_ratio_search_medium,smote,error,B,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/B/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\B\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/B/R200
phase2b_ratio_search_medium|smote|error|B|R20|BASE,phase2b_ratio_search_medium,smote,error,B,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/B/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\B\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/B/R20
phase2b_ratio_search_medium|smote|error|B|R500|BASE,phase2b_ratio_search_medium,smote,error,B,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/B/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\B\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/B/R500
phase2b_ratio_search_medium|smote|error|B|R50|BASE,phase2b_ratio_search_medium,smote,error,B,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/B/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\B\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/B/R50
phase2b_ratio_search_medium|smote|error|B|Rfull|BASE,phase2b_ratio_search_medium,smote,error,B,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/B/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\B\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/B/Rfull
phase2b_ratio_search_medium|smote|error|D|R100|BASE,phase2b_ratio_search_medium,smote,error,D,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\D\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/D/R100
phase2b_ratio_search_medium|smote|error|D|R200|BASE,phase2b_ratio_search_medium,smote,error,D,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\D\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/D/R200
phase2b_ratio_search_medium|smote|error|D|R500|BASE,phase2b_ratio_search_medium,smote,error,D,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\D\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/D/R500
phase2b_ratio_search_medium|smote|error|D|R50|BASE,phase2b_ratio_search_medium,smote,error,D,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\D\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/D/R50
phase2b_ratio_search_medium|smote|error|D|Rfull|BASE,phase2b_ratio_search_medium,smote,error,D,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/error/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\error\D\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/error/D/Rfull
phase2b_ratio_search_medium|smote|time|A|R100|BASE,phase2b_ratio_search_medium,smote,time,A,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/A/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\A\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/A/R100
phase2b_ratio_search_medium|smote|time|A|R200|BASE,phase2b_ratio_search_medium,smote,time,A,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/A/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\A\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/A/R200
phase2b_ratio_search_medium|smote|time|A|R20|BASE,phase2b_ratio_search_medium,smote,time,A,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/A/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\A\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/A/R20
phase2b_ratio_search_medium|smote|time|A|R500|BASE,phase2b_ratio_search_medium,smote,time,A,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/A/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\A\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/A/R500
phase2b_ratio_search_medium|smote|time|A|R50|BASE,phase2b_ratio_search_medium,smote,time,A,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/A/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\A\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/A/R50
phase2b_ratio_search_medium|smote|time|A|Rfull|BASE,phase2b_ratio_search_medium,smote,time,A,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/A/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\A\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/A/Rfull
phase2b_ratio_search_medium|smote|time|D|R100|BASE,phase2b_ratio_search_medium,smote,time,D,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\D\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/D/R100
phase2b_ratio_search_medium|smote|time|D|R200|BASE,phase2b_ratio_search_medium,smote,time,D,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\D\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/D/R200
phase2b_ratio_search_medium|smote|time|D|R500|BASE,phase2b_ratio_search_medium,smote,time,D,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\D\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/D/R500
phase2b_ratio_search_medium|smote|time|D|R50|BASE,phase2b_ratio_search_medium,smote,time,D,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\D\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/D/R50
phase2b_ratio_search_medium|smote|time|D|Rfull|BASE,phase2b_ratio_search_medium,smote,time,D,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\time\D\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/time/D/Rfull
phase2b_ratio_search_medium|smote|union|D|R100|BASE,phase2b_ratio_search_medium,smote,union,D,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\D\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/D/R100
phase2b_ratio_search_medium|smote|union|D|R200|BASE,phase2b_ratio_search_medium,smote,union,D,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\D\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/D/R200
phase2b_ratio_search_medium|smote|union|D|R20|BASE,phase2b_ratio_search_medium,smote,union,D,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\D\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/D/R20
phase2b_ratio_search_medium|smote|union|D|R500|BASE,phase2b_ratio_search_medium,smote,union,D,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\D\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/D/R500
phase2b_ratio_search_medium|smote|union|D|R50|BASE,phase2b_ratio_search_medium,smote,union,D,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\D\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/D/R50
phase2b_ratio_search_medium|smote|union|D|Rfull|BASE,phase2b_ratio_search_medium,smote,union,D,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\D\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/D/Rfull
phase2b_ratio_search_medium|smote|union|F|R100|BASE,phase2b_ratio_search_medium,smote,union,F,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\F\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/F/R100
phase2b_ratio_search_medium|smote|union|F|R10|BASE,phase2b_ratio_search_medium,smote,union,F,10,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R10/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\F\R10\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/F/R10
phase2b_ratio_search_medium|smote|union|F|R200|BASE,phase2b_ratio_search_medium,smote,union,F,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\F\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/F/R200
phase2b_ratio_search_medium|smote|union|F|R20|BASE,phase2b_ratio_search_medium,smote,union,F,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\F\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/F/R20
phase2b_ratio_search_medium|smote|union|F|R500|BASE,phase2b_ratio_search_medium,smote,union,F,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\F\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/F/R500
phase2b_ratio_search_medium|smote|union|F|R50|BASE,phase2b_ratio_search_medium,smote,union,F,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\F\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/F/R50
phase2b_ratio_search_medium|smote|union|F|Rfull|BASE,phase2b_ratio_search_medium,smote,union,F,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\union\F\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/union/F/Rfull
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V3
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,D,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\D\R200\V8
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V3
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,boolean,E,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\boolean\E\R200\V8
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V3
